gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,is_long_term,avg_monthly_spend,high_value,senior_high_value,tenure_group
Female,0,18,64.67,1164.06,0,0,64.63409217101609,0,0,13-24
Male,1,55,56.27,3094.8500000000004,0,1,56.25977095073624,0,0,49-72
Male,0,53,21.69,1149.5700000000002,0,1,21.685908319185064,0,0,49-72
Female,0,50,72.21,3610.5,0,1,72.19556088782244,0,0,49-72
Female,0,45,53.52,2408.4,0,1,53.50810930904244,0,0,25-48
Male,0,13,20.13,261.69,0,0,20.114527286702536,0,0,13-24
Male,0,16,50.79,812.64,0,0,50.75827607745159,0,0,13-24
Female,1,13,47.86,622.18,0,0,47.823212913143735,0,0,13-24
Female,0,20,59.34,1186.8000000000002,0,0,59.31034482758621,0,0,13-24
Female,0,66,33.19,2190.54,0,1,33.18497197394334,0,0,49-72
Female,0,47,70.77,3326.19,1,1,70.75494575622209,0,0,25-48
Male,0,19,89.24,1695.56,0,0,89.19305628616516,0,0,13-24
Male,0,45,83.02,3735.9,0,1,83.00155520995335,0,0,25-48
Male,0,37,100.38,3714.06,0,1,100.35287760064848,1,0,25-48
Female,0,54,65.2,3520.8,0,1,65.1879281614516,0,0,49-72
Female,0,6,71.91,431.46,0,0,71.79034941763727,0,0,0-12
Male,0,14,101.04,1414.5600000000002,0,0,100.96788008565312,1,0,13-24
Male,0,4,62.77,251.08,0,0,62.61346633416459,0,0,0-12
Male,1,55,90.16,4958.8,0,1,90.14361025268134,1,1,49-72
Male,1,34,63.46,2157.64,1,1,63.44134078212291,0,0,25-48
Female,0,27,61.77,1667.7900000000002,0,1,61.74713069233618,0,0,25-48
Male,0,7,96.02,672.14,0,0,95.8830242510699,1,0,0-12
Male,1,3,37.48,112.44,1,0,37.355481727574755,0,0,0-12
Male,0,47,53.86,2531.42,0,1,53.848542863220594,0,0,25-48
Male,1,2,42.42,84.84,0,0,42.2089552238806,0,0,0-12
Male,1,25,55.91,1397.75,0,1,55.887644942023186,0,0,25-48
Male,0,60,43.04,2582.4,0,1,43.032827862023,0,0,49-72
Male,0,24,77.94,1870.56,0,1,77.90753852561431,0,0,13-24
Female,1,15,99.82,1497.3,0,0,99.75349766822119,1,1,13-24
Female,0,14,98.66,1381.24,1,0,98.58957887223411,1,0,13-24
Female,0,54,56.45,3048.3,1,1,56.43954823180893,0,0,49-72
Female,0,6,118.88,713.28,1,0,118.68219633943427,1,0,0-12
Male,0,18,79.39,1429.02,1,0,79.34591893392559,0,0,13-24
Female,0,20,59.94,1198.8,0,0,59.91004497751124,0,0,13-24
Female,0,62,103.55,6420.099999999999,0,1,103.53330108047089,1,0,49-72
Male,1,40,92.99,3719.6,1,1,92.96675831042239,1,1,25-48
Male,0,39,94.93,3702.27,1,1,94.90566521404769,1,0,25-48
Female,0,52,39.61,2059.72,0,1,39.6023841568929,0,0,49-72
Female,0,32,66.83,2138.56,0,1,66.80912214932833,0,0,25-48
Male,0,27,106.18,2866.86,0,1,106.14068863383932,1,0,25-48
Female,0,52,70.4,3660.8,1,1,70.38646414151125,0,0,49-72
Male,1,63,88.35,5566.049999999999,0,1,88.33597841612442,0,0,49-72
Male,1,63,78.79,4963.77,0,1,78.7774956356134,0,0,49-72
Male,0,17,104.24,1772.08,0,0,104.17871840094061,1,0,13-24
Male,0,49,48.46,2374.54,0,1,48.45011222199551,0,0,49-72
Female,0,23,77.55,1783.65,0,0,77.51629726205998,0,0,13-24
Male,0,13,32.32,420.16,1,0,32.29515757109915,0,0,13-24
Male,0,23,89.02,2047.46,0,0,88.98131247283789,0,0,13-24
Female,0,57,93.2,5312.400000000001,0,1,93.1836519908788,1,0,49-72
Male,1,62,24.28,1505.36,0,1,24.276084502499597,0,0,49-72
Female,0,54,87.58,4729.32,0,1,87.56378448435474,0,0,49-72
Female,0,20,61.47,1229.4,0,0,61.43928035982009,0,0,13-24
Female,0,52,32.41,1685.3199999999997,0,1,32.40376850605652,0,0,49-72
Male,0,23,61.99,1425.77,0,0,61.96305953933072,0,0,13-24
Female,0,35,39.42,1379.7,0,1,39.40874035989717,0,0,25-48
Female,0,67,61.56,4124.52,1,1,61.550813311446056,0,0,49-72
Male,0,34,58.43,1986.62,0,1,58.41281975889444,0,0,25-48
Female,0,33,93.84,3096.7200000000003,0,1,93.8115722508331,1,0,25-48
Female,0,46,97.42,4481.32,1,1,97.39882634209954,1,0,25-48
Female,0,45,80.7,3631.5,1,1,80.68207065096645,0,0,25-48
Female,0,19,22.27,423.13,1,0,22.258285113098367,0,0,13-24
Female,0,15,113.1,1696.5,0,0,113.02465023317788,1,0,13-24
Male,1,66,88.62,5848.92,0,1,88.60657476139978,0,0,49-72
Female,0,39,23.42,913.38,1,1,23.413996411176623,0,0,25-48
Female,0,18,101.88,1833.84,0,0,101.823431426985,1,0,13-24
Male,0,70,40.03,2802.1,0,1,40.02428224539351,0,0,49-72
Male,0,59,77.92,4597.28,0,1,77.90679545839689,0,0,49-72
Male,0,32,66.66,2133.12,1,1,66.63917525773196,0,0,25-48
Female,0,21,61.98,1301.58,0,0,61.950499762018076,0,0,13-24
Male,0,40,108.97,4358.8,0,1,108.94276430892278,1,0,25-48
Female,0,27,63.74,1720.98,0,1,63.71640133283969,0,0,25-48
Female,1,2,27.53,55.06,0,0,27.39303482587065,0,0,0-12
Male,0,39,114.66,4471.74,0,1,114.6306075365291,1,0,25-48
Male,1,56,112.05,6274.8,0,1,112.02999464381361,1,1,49-72
Female,0,13,88.44,1149.72,1,0,88.37202152190623,0,0,13-24
Male,0,56,66.79,3740.24,1,1,66.77807534368863,0,0,49-72
Female,1,66,29.29,1933.14,0,1,29.28556279351613,0,0,49-72
Male,0,56,99.07,5547.92,1,1,99.0523120871273,1,0,49-72
Male,0,28,27.55,771.4,1,1,27.540164227061762,0,0,25-48
Male,0,64,26.86,1719.04,0,1,26.85580378065927,0,0,49-72
Female,0,71,73.74,5235.54,0,1,73.72961554710604,0,0,49-72
Male,0,64,36.01,2304.64,0,1,36.00437431651304,0,0,49-72
Female,0,56,20.77,1163.12,0,1,20.766291733618996,0,0,49-72
Female,1,41,62.31,2554.71,0,1,62.294806144842724,0,0,25-48
Female,0,41,33.72,1382.52,1,1,33.7117776152158,0,0,25-48
Female,1,4,36.05,144.2,1,0,35.96009975062344,0,0,0-12
Male,1,57,27.69,1578.3300000000002,1,1,27.685142957375902,0,0,49-72
Female,0,30,40.51,1215.3,1,1,40.4965011662779,0,0,25-48
Female,0,46,91.55,4211.3,1,1,91.53010215170616,1,0,25-48
Male,1,56,100.89,5649.84,0,1,100.87198714515266,1,1,49-72
Female,1,31,65.25,2022.75,0,1,65.22895840051596,0,0,25-48
Male,0,7,70.66,494.62,0,0,70.55920114122682,0,0,0-12
Female,0,54,23.27,1256.58,0,1,23.26569153860396,0,0,49-72
Male,0,8,26.93,215.44,0,0,26.89637952559301,0,0,0-12
Female,0,55,45.76,2516.8,0,1,45.751681512452286,0,0,49-72
Male,0,69,74.39,5132.91,1,1,74.37922040284016,0,0,49-72
Female,0,44,93.96,4134.24,0,1,93.93865030674847,1,0,25-48
Female,0,13,80.5,1046.5,0,0,80.43812451960031,0,0,13-24
Male,0,20,59.21,1184.2,1,0,59.18040979510245,0,0,13-24
Male,0,32,31.83,1018.56,0,1,31.820056232427365,0,0,25-48
Male,0,60,98.08,5884.8,0,1,98.06365605732378,1,0,49-72
Male,0,50,56.38,2819.0,1,1,56.36872625474905,0,0,49-72
Female,0,27,93.61,2527.47,0,1,93.57534246575341,1,0,25-48
Female,0,25,71.3,1782.5,0,1,71.27149140343862,0,0,25-48
Male,0,52,93.87,4881.24,0,1,93.85195154777928,1,0,49-72
Female,0,68,110.73,7529.64,0,1,110.7137185707984,1,0,49-72
Male,1,21,112.1,2354.1,0,0,112.04664445502141,1,1,13-24
Male,0,18,73.51,1323.18,0,0,73.46918378678512,0,0,13-24
Female,0,39,71.15,2774.8500000000004,1,1,71.13176108690081,0,0,25-48
Female,0,15,46.57,698.55,0,0,46.538974017321785,0,0,13-24
Female,1,53,113.58,6019.74,0,1,113.55857385398981,1,1,49-72
Female,0,38,65.79,2500.0200000000004,1,1,65.7726913970008,0,0,25-48
Female,0,48,32.76,1572.48,0,1,32.75317642157884,0,0,25-48
Female,0,52,63.27,3290.04,0,1,63.25783503172467,0,0,49-72
Female,0,28,32.71,915.88,1,1,32.6983220278472,0,0,25-48
Male,0,16,70.25,1124.0,0,0,70.20612117426607,0,0,13-24
Male,0,16,76.13,1218.08,1,0,76.08244846970642,0,0,13-24
Male,0,35,53.78,1882.3,0,1,53.76463867466438,0,0,25-48
Male,0,17,27.17,461.89,0,0,27.154027042915928,0,0,13-24
Male,0,52,114.35,5946.2,1,1,114.32801384349163,1,0,49-72
Female,0,12,97.34,1168.08,0,0,97.25895087427143,1,0,0-12
Male,1,48,103.89,4986.72,0,1,103.86836075817538,1,1,25-48
Male,0,22,56.69,1247.1799999999998,0,0,56.66424352567014,0,0,13-24
Male,1,49,96.08,4707.92,1,1,96.06039583758417,1,1,49-72
Male,0,52,68.54,3564.0800000000004,1,1,68.5268217650452,0,0,49-72
Male,0,1,40.11,40.11,0,0,39.71287128712871,0,0,0-12
Male,0,66,32.44,2141.04,0,1,32.435085593091955,0,0,49-72
Male,1,64,54.51,3488.64,0,1,54.50148414310264,0,0,49-72
Female,0,8,33.76,270.08,0,0,33.717852684144816,0,0,0-12
Female,0,25,119.83,2995.75,0,1,119.78208716513394,1,0,25-48
Male,0,66,24.92,1644.72,0,1,24.916224814422055,0,0,49-72
Female,0,70,64.11,4487.7,1,1,64.10084273675189,0,0,49-72
Female,0,51,65.21,3325.71,0,1,65.19721623211136,0,0,49-72
Female,0,53,50.06,2653.1800000000003,0,1,50.05055649877382,0,0,49-72
Female,0,15,77.14,1157.1,0,0,77.0886075949367,0,0,13-24
Male,0,50,35.0,1750.0,0,1,34.99300139972006,0,0,49-72
Female,0,71,98.39,6985.69,0,1,98.37614420504153,1,0,49-72
Female,0,38,53.24,2023.12,0,1,53.225993159694816,0,0,25-48
Female,0,40,79.13,3165.2,1,1,79.1102224443889,0,0,25-48
Male,0,66,91.56,6042.96,0,1,91.54612937433721,1,0,49-72
Male,0,39,108.9,4247.1,0,1,108.87208408100489,1,0,25-48
Male,0,17,103.58,1760.86,0,0,103.51910640799528,1,0,13-24
Male,1,7,80.83,565.81,0,0,80.71469329529243,0,0,0-12
Male,1,39,58.84,2294.76,0,1,58.82491668802872,0,0,25-48
Male,1,68,70.32,4781.759999999999,0,1,70.30966034406703,0,0,49-72
Male,0,35,96.87,3390.4500000000003,1,1,96.84233076263926,1,0,25-48
Female,0,51,107.75,5495.25,0,1,107.72887669084494,1,0,49-72
Female,0,47,30.38,1427.86,0,1,30.37353754520315,0,0,25-48
Female,0,36,58.49,2105.64,1,1,58.47375728964177,0,0,25-48
Male,0,64,97.61,6247.04,1,1,97.59475082018434,1,0,49-72
Male,0,13,63.17,821.21,0,0,63.12144504227518,0,0,13-24
Male,1,18,53.22,957.96,0,0,53.19044975013881,0,0,13-24
Male,1,21,61.13,1283.73,0,0,61.10090433127082,0,0,13-24
Male,0,65,80.28,5218.2,0,1,80.26765113059528,0,0,49-72
Female,0,8,119.98,959.84,0,0,119.83021223470662,1,0,0-12
Female,0,48,69.3,3326.4,0,1,69.285565507186,0,0,25-48
Male,0,43,40.85,1756.55,0,1,40.840502208788656,0,0,25-48
Male,0,53,36.28,1922.84,0,1,36.27315600830032,0,0,49-72
Male,0,27,24.23,654.21,0,1,24.221029248426508,0,0,25-48
Male,0,19,75.88,1441.7199999999998,0,0,75.84008416622828,0,0,13-24
Female,0,23,74.46,1712.58,1,0,74.4276401564537,0,0,13-24
Male,0,50,40.52,2026.0,1,1,40.51189762047591,0,0,49-72
Male,0,51,89.53,4566.03,1,1,89.51244853950206,0,0,49-72
Male,0,43,94.11,4046.73,0,1,94.08811904208324,1,0,25-48
Male,1,51,45.91,2341.41,0,1,45.900999803960005,0,0,49-72
Female,0,69,54.41,3754.29,0,1,54.40211563541515,0,0,49-72
Male,0,41,119.05,4881.05,0,1,119.02097049500122,1,0,25-48
Male,0,11,57.43,631.73,0,0,57.37783832879201,0,0,0-12
Female,0,52,96.08,4996.16,0,1,96.06152662949432,1,0,49-72
Female,1,23,65.27,1501.2099999999998,0,0,65.24163407214253,0,0,13-24
Female,0,49,99.33,4867.17,0,1,99.30973270761069,1,0,49-72
Male,0,38,96.9,3682.2,0,1,96.87450670876085,1,0,25-48
Male,0,47,86.78,4078.66,1,1,86.76154009785152,0,0,25-48
Female,1,7,105.48,738.36,0,0,105.32952924393724,1,1,0-12
Female,0,66,113.92,7518.72,0,1,113.90274200878655,1,0,49-72
Female,0,62,78.0,4836.0,0,1,77.9874213836478,0,0,49-72
Female,0,29,43.75,1268.75,1,1,43.734918993450535,0,0,25-48
Female,0,38,59.86,2274.68,0,1,59.8442515127598,0,0,25-48
Female,0,33,95.83,3162.39,0,1,95.80096940321116,1,0,25-48
Male,0,29,85.09,2467.61,0,1,85.06066873491899,0,0,25-48
Male,0,23,37.78,868.94,1,0,37.76358105171664,0,0,13-24
Male,1,3,25.12,75.36,0,0,25.03654485049834,0,0,0-12
Female,0,45,88.3,3973.5,0,1,88.28038213730282,0,0,25-48
Female,0,8,45.11,360.88,1,0,45.05368289637953,0,0,0-12
Female,0,29,69.97,2029.13,0,1,69.94588073078249,0,0,25-48
Female,0,2,94.67,189.34,1,0,94.1990049751244,1,0,0-12
Female,0,50,76.27,3813.5,0,1,76.25474905018997,0,0,49-72
Female,0,65,28.33,1841.45,0,1,28.325642208890937,0,0,49-72
Male,0,20,38.56,771.2,0,0,38.54072963518241,0,0,13-24
Male,0,52,41.93,2180.36,0,1,41.92193808882907,0,0,49-72
Female,0,37,45.79,1694.23,0,1,45.77762766819779,0,0,25-48
Male,0,27,76.54,2066.5800000000004,1,1,76.5116623472788,0,0,25-48
Female,0,47,70.4,3308.8,0,1,70.38502446288024,0,0,25-48
Male,0,6,40.32,241.92,1,0,40.25291181364393,0,0,0-12
Female,0,60,26.76,1605.6,0,1,26.755540743209465,0,0,49-72
Female,1,45,37.14,1671.3,1,1,37.13174850033326,0,0,25-48
Male,1,44,118.44,5211.36,1,1,118.41308793456032,1,1,25-48
Male,0,18,66.85,1203.3,0,0,66.8128817323709,0,0,13-24
Female,0,65,106.73,6937.45,0,1,106.71358252576526,1,0,49-72
Female,0,25,104.88,2622.0,0,1,104.83806477409036,1,0,25-48
Male,1,27,71.15,1921.05,0,1,71.12365790447981,0,0,25-48
Male,0,7,90.67,634.69,0,0,90.54065620542085,1,0,0-12
Female,0,44,39.28,1728.3200000000002,0,1,39.27107475573734,0,0,25-48
Male,0,29,88.84,2576.36,1,1,88.80937607721475,0,0,25-48
Female,1,44,47.24,2078.56,0,1,47.22926607589184,0,0,25-48
Female,0,36,103.21,3715.56,0,1,103.18133851707859,1,0,25-48
Female,0,19,28.37,539.03,0,0,28.355076275644393,0,0,13-24
Female,0,6,97.31,583.86,0,0,97.14808652246256,1,0,0-12
Male,0,25,29.99,749.75,0,1,29.978008796481404,0,0,25-48
Male,0,31,108.12,3351.7200000000003,0,1,108.08513382779749,1,0,25-48
Male,0,9,50.42,453.78,1,0,50.36403995560488,0,0,0-12
Male,0,37,85.44,3161.28,1,1,85.41691434747366,0,0,25-48
Male,0,27,68.75,1856.25,1,1,68.72454646427249,0,0,25-48
Male,0,13,56.63,736.19,1,0,56.58647194465796,0,0,13-24
Male,0,41,84.54,3466.1400000000003,0,1,84.51938551572789,0,0,25-48
Female,0,66,114.75,7573.5,1,1,114.73261627026207,1,0,49-72
Male,0,24,24.13,579.12,0,1,24.119950020824653,0,0,13-24
Male,0,44,111.89,4923.16,0,1,111.8645762326744,1,0,25-48
Female,0,60,80.91,4854.599999999999,1,1,80.89651724712547,0,0,49-72
Male,0,9,100.73,906.57,0,0,100.61820199778025,1,0,0-12
Male,0,2,58.39,116.78,0,0,58.0995024875622,0,0,0-12
Female,1,56,67.18,3762.08,1,1,67.16800571326549,0,0,49-72
Male,0,30,106.89,3206.7,0,1,106.85438187270908,1,0,25-48
Male,0,22,61.48,1352.56,1,0,61.45206724216265,0,0,13-24
Male,0,13,73.47,955.11,1,0,73.41352805534204,0,0,13-24
Female,0,71,22.02,1563.42,0,1,22.016899028305872,0,0,49-72
Male,1,16,35.86,573.76,0,0,35.837601499063084,0,0,13-24
Male,1,45,84.17,3787.65,0,1,84.1512997111753,0,0,25-48
Female,0,65,91.7,5960.5,1,1,91.68589447777265,1,0,49-72
Male,0,11,78.26,860.86,0,0,78.18891916439601,0,0,0-12
Female,0,70,34.33,2403.1,0,1,34.32509641479788,0,0,49-72
Female,0,20,64.54,1290.8000000000002,1,0,64.50774612693654,0,0,13-24
Male,0,63,55.51,3497.13,0,1,55.501190287255994,0,0,49-72
Female,0,12,69.57,834.8399999999999,0,0,69.5120732722731,0,0,0-12
Female,0,62,107.03,6635.86,1,1,107.01273988066441,1,0,49-72
Male,0,42,97.59,4098.78,0,1,97.5667698167103,1,0,25-48
Female,1,69,28.4,1959.6,0,1,28.39588465439791,0,0,49-72
Female,0,58,109.03,6323.74,0,1,109.01120496466126,1,0,49-72
Male,1,5,67.18,335.90000000000003,0,0,67.04590818363275,0,0,0-12
Male,0,27,94.39,2548.53,0,1,94.35505368382081,1,0,25-48
Male,0,28,34.0,952.0,1,1,33.987861478043556,0,0,25-48
Female,0,26,87.07,2263.82,1,1,87.03652441368705,0,0,25-48
Male,0,49,43.63,2137.8700000000003,0,1,43.6210977351561,0,0,49-72
Female,0,21,63.84,1340.64,0,0,63.809614469300335,0,0,13-24
Female,0,1,21.69,21.69,0,0,21.475247524752476,0,0,0-12
Female,1,58,35.16,2039.28,0,1,35.15393897603862,0,0,49-72
Female,0,55,29.21,1606.55,0,1,29.20469005635339,0,0,49-72
Female,0,26,43.97,1143.22,0,1,43.953094963475586,0,0,25-48
Female,1,25,30.0,750.0,0,1,29.988004798080766,0,0,25-48
Female,0,33,89.19,2943.27,0,1,89.16298091487428,0,0,25-48
Male,0,69,22.9,1580.1,0,1,22.896681640341978,0,0,49-72
Male,0,6,81.77,490.62,0,0,81.63394342762064,0,0,0-12
Female,1,23,34.07,783.61,0,0,34.05519339417644,0,0,13-24
Female,1,30,114.52,3435.6,0,1,114.48183938687103,1,1,25-48
Male,1,54,113.31,6118.74,0,1,113.28902055174967,1,1,49-72
Female,0,11,42.55,468.05,1,0,42.51135331516803,0,0,0-12
Male,1,31,81.44,2524.64,0,1,81.41373750403095,0,0,25-48
Male,0,6,22.8,136.8,0,0,22.762063227953412,0,0,0-12
Male,0,11,113.18,1244.98,0,0,113.0772025431426,1,0,0-12
Female,0,12,72.3,867.5999999999999,0,0,72.23980016652789,0,0,0-12
Female,0,66,24.32,1605.12,1,1,24.316315709740945,0,0,49-72
Male,1,53,54.25,2875.25,0,1,54.239766081871345,0,0,49-72
Male,1,36,27.68,996.48,0,1,27.672313246320467,0,0,25-48
Male,0,17,59.29,1007.93,0,0,59.255144032921805,0,0,13-24
Male,0,28,86.99,2435.72,0,1,86.95894323455907,0,0,25-48
Male,0,22,66.99,1473.78,0,0,66.95956383462062,0,0,13-24
Female,1,7,58.37,408.59,1,0,58.28673323823109,0,0,0-12
Male,0,15,31.92,478.8,0,0,31.89873417721519,0,0,13-24
Female,0,11,44.49,489.39,1,0,44.44959128065395,0,0,0-12
Male,0,24,30.01,720.24,0,1,29.99750104123282,0,0,13-24
Female,0,67,100.75,6750.25,1,1,100.73496493060736,1,0,49-72
Female,0,30,33.52,1005.6,1,1,33.50883038987004,0,0,25-48
Female,1,70,79.54,5567.8,0,1,79.52863876589059,0,0,49-72
Female,0,66,54.27,3581.82,0,1,54.2617785184063,0,0,49-72
Female,0,61,42.6,2598.6,0,1,42.593017538108505,0,0,49-72
Female,0,41,83.95,3441.9500000000003,0,1,83.92952938307731,0,0,25-48
Male,0,51,65.7,3350.7000000000003,0,1,65.68712017251521,0,0,49-72
Female,1,44,60.01,2640.44,0,1,59.99636446262213,0,0,25-48
Male,0,13,79.29,1030.77,0,0,79.22905457340508,0,0,13-24
Female,0,12,69.13,829.56,0,0,69.07243963363864,0,0,0-12
Female,0,9,50.35,453.15,0,0,50.29411764705882,0,0,0-12
Male,0,48,75.91,3643.68,0,1,75.89418871068527,0,0,25-48
Female,0,49,86.95,4260.55,0,1,86.93225872270966,0,0,49-72
Male,0,53,22.67,1201.51,1,1,22.665723448405963,0,0,49-72
Male,0,56,66.59,3729.04,0,1,66.57811105159793,0,0,49-72
Male,0,40,25.77,1030.8,1,1,25.763559110222445,0,0,25-48
Male,0,24,38.64,927.36,0,1,38.623906705539355,0,0,13-24
Female,0,33,76.05,2509.65,0,1,76.02696152681007,0,0,25-48
Female,0,23,106.62,2452.26,0,0,106.57366362451108,1,0,13-24
Male,0,54,108.28,5847.12,1,1,108.25995186076652,1,0,49-72
Female,1,53,26.99,1430.47,0,1,26.984908507828713,0,0,49-72
Female,1,49,61.91,3033.59,0,1,61.89736788410529,0,0,49-72
Male,0,49,78.3,3836.7,0,1,78.28402366863905,0,0,49-72
Female,0,60,34.71,2082.6,0,1,34.704215964005996,0,0,49-72
Male,0,65,96.54,6275.1,0,1,96.52514997692663,1,0,49-72
Male,0,32,94.42,3021.44,0,1,94.39050296782256,1,0,25-48
Female,1,21,110.33,2316.93,0,0,110.27748691099475,1,1,13-24
Female,0,18,20.85,375.3,0,0,20.83842309827873,0,0,13-24
Female,0,60,41.67,2500.2000000000003,0,1,41.663056157307125,0,0,49-72
Male,1,13,102.72,1335.36,0,0,102.64104534973097,1,1,13-24
Male,1,24,87.06,2089.44,0,1,87.02374010828821,0,0,13-24
Female,0,30,109.44,3283.2,0,1,109.403532155948,1,0,25-48
Female,0,2,25.72,51.44,1,0,25.592039800995025,0,0,0-12
Female,0,25,79.7,1992.5,0,1,79.66813274690124,0,0,25-48
Female,0,50,76.9,3845.000000000001,0,1,76.88462307538495,0,0,49-72
Male,1,14,23.57,329.98,0,0,23.55317630264097,0,0,13-24
Female,1,6,71.35,428.1,0,0,71.23128119800333,0,0,0-12
Male,0,30,80.95,2428.5,0,1,80.92302565811396,0,0,25-48
Male,0,30,39.13,1173.9,0,1,39.11696101299567,0,0,25-48
Female,1,38,47.33,1798.54,1,1,47.317548013680614,0,0,25-48
Female,0,58,84.03,4873.74,0,1,84.01551456645406,0,0,49-72
Female,0,41,66.83,2740.03,1,1,66.81370397464033,0,0,25-48
Male,0,57,105.8,6030.599999999999,0,1,105.78144185230661,1,0,49-72
Female,0,36,54.24,1952.64,0,1,54.224937517356295,0,0,25-48
Female,0,64,46.67,2986.88,0,1,46.66270895172629,0,0,49-72
Male,0,16,118.49,1895.84,1,0,118.41599000624608,1,0,13-24
Female,0,14,111.11,1555.54,0,0,111.03069236259815,1,0,13-24
Male,0,31,22.9,709.9,0,1,22.892615285391805,0,0,25-48
Female,0,66,97.07,6406.62,1,1,97.0552946523254,1,0,49-72
Male,0,68,31.03,2110.04,1,1,31.025437435671222,0,0,49-72
Female,0,65,22.75,1478.75,1,1,22.746500538378708,0,0,49-72
Female,1,55,47.37,2605.35,1,1,47.36138883839302,0,0,49-72
Male,0,40,46.93,1877.2,0,1,46.91827043239191,0,0,25-48
Male,0,25,101.93,2548.25,0,1,101.88924430227908,1,0,25-48
Female,0,25,91.07,2276.75,0,1,91.03358656537384,1,0,25-48
Male,1,3,118.16,354.48,1,0,117.76744186046513,1,1,0-12
Male,0,69,91.15,6289.35,0,1,91.1367917693088,1,0,49-72
Male,0,26,61.83,1607.58,0,1,61.80622837370242,0,0,25-48
Male,0,40,89.89,3595.6,0,1,89.86753311672082,0,0,25-48
Female,0,38,119.95,4558.1,0,1,119.91844251512761,1,0,25-48
Female,0,38,91.01,3458.38,0,1,90.98605630097343,1,0,25-48
Male,0,68,96.17,6539.56,1,1,96.1558594324364,1,0,49-72
Male,0,7,113.84,796.88,0,0,113.67760342368047,1,0,0-12
Male,0,30,31.37,941.1,0,1,31.359546817727423,0,0,25-48
Male,0,19,90.48,1719.12,1,0,90.43240399789583,1,0,13-24
Female,0,35,105.08,3677.8,1,1,105.04998571836619,1,0,25-48
Female,0,33,115.44,3809.52,1,1,115.40502877915783,1,0,25-48
Male,0,33,41.1,1356.3,0,1,41.08754922750682,0,0,25-48
Male,0,38,70.39,2674.82,1,1,70.37148118916076,0,0,25-48
Male,0,10,88.06,880.6,1,0,87.97202797202797,0,0,0-12
Female,0,57,44.75,2550.75,0,1,44.7421504999123,0,0,49-72
Male,1,28,80.05,2241.4,0,1,80.0214209210996,0,0,25-48
Female,1,38,45.76,1738.88,1,1,45.7479610628782,0,0,25-48
Male,0,16,53.35,853.6,0,0,53.31667707682698,0,0,13-24
Female,0,21,64.15,1347.15,0,0,64.11946692051404,0,0,13-24
Male,0,6,72.92,437.52,0,0,72.79866888519135,0,0,0-12
Female,1,41,64.94,2662.54,0,1,64.92416483784443,0,0,25-48
Male,0,15,69.32,1039.8,0,0,69.27381745502998,0,0,13-24
Male,0,3,49.86,149.57999999999998,0,0,49.69435215946844,0,0,0-12
Male,0,43,35.9,1543.7,0,1,35.89165310392932,0,0,25-48
Female,0,47,24.73,1162.31,0,1,24.724739417145287,0,0,25-48
Male,1,14,39.6,554.4,0,0,39.57173447537473,0,0,13-24
Female,0,66,78.19,5160.54,0,1,78.17815482502651,0,0,49-72
Female,0,29,98.61,2859.69,0,1,98.57600827300931,1,0,25-48
Male,1,4,36.92,147.68,0,0,36.8279301745636,0,0,0-12
Male,0,26,30.86,802.36,1,1,30.848135332564397,0,0,25-48
Male,0,12,94.93,1139.16,1,0,94.85095753538718,1,0,0-12
Female,0,2,50.52,101.04,1,0,50.26865671641792,0,0,0-12
Male,1,17,115.15,1957.55,0,0,115.08230452674896,1,1,13-24
Female,0,35,91.43,3200.05,1,1,91.40388460439875,1,0,25-48
Female,0,10,52.68,526.8,0,0,52.62737262737262,0,0,0-12
Male,0,43,48.95,2104.85,1,1,48.9386189258312,0,0,25-48
Male,0,21,72.37,1519.77,0,0,72.33555449785815,0,0,13-24
Male,0,15,27.91,418.65,1,0,27.891405729513657,0,0,13-24
Male,0,35,31.77,1111.95,0,1,31.76092544987147,0,0,25-48
Male,0,60,37.59,2255.4,0,1,37.58373604399267,0,0,49-72
Male,1,44,97.47,4288.68,0,1,97.44785276073621,1,1,25-48
Female,0,5,71.39,356.95,0,0,71.24750499001996,0,0,0-12
Female,0,18,21.06,379.08,0,0,21.04830649639089,0,0,13-24
Female,0,21,87.35,1834.35,1,0,87.30842455973345,0,0,13-24
Male,0,51,62.37,3180.87,1,1,62.35777298568908,0,0,49-72
Female,1,41,71.09,2914.69,1,1,71.07266520360888,0,0,25-48
Female,0,24,41.41,993.84,0,1,41.392753019575174,0,0,13-24
Female,0,24,75.18,1804.32,1,1,75.14868804664722,0,0,13-24
Female,0,38,117.92,4480.96,1,1,117.88897658510919,1,0,25-48
Female,0,44,27.34,1202.96,0,1,27.33378777550557,0,0,25-48
Male,0,57,48.39,2758.23,0,1,48.38151201543589,0,0,49-72
Male,0,59,44.3,2613.7,0,1,44.292492797830874,0,0,49-72
Female,0,34,44.85,1524.9,0,1,44.83681270214643,0,0,25-48
Female,0,23,57.87,1331.01,0,0,57.84485006518904,0,0,13-24
Female,0,43,101.81,4377.83,0,1,101.78632876075332,1,0,25-48
Male,0,40,111.29,4451.6,1,1,111.26218445388655,1,0,25-48
Male,1,47,40.22,1890.34,0,1,40.211444373537546,0,0,25-48
Female,0,41,74.29,3045.8900000000003,0,1,74.27188490612048,0,0,25-48
Male,0,47,83.69,3933.43,1,1,83.67219740480749,0,0,25-48
