customerID,gender,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn
CUST-3023,Female,0,6,97.31,583.86,No
CUST-3024,Male,0,25,29.99,749.75,No
CUST-3025,Male,0,31,108.12,3351.7200000000003,No
CUST-3026,Male,0,9,50.42,453.78000000000003,Yes
CUST-3027,Male,0,37,85.44,3161.2799999999997,Yes
CUST-3028,Male,0,27,68.75,1856.25,Yes
CUST-3029,Male,0,13,56.63,736.19,Yes
CUST-3030,Male,0,41,84.54,3466.1400000000003,No
CUST-3031,Female,0,66,114.75,7573.5,Yes
CUST-3032,Male,0,24,24.13,579.12,No
CUST-3033,Male,0,44,111.89,4923.16,No
CUST-3034,Female,0,60,80.91,4854.599999999999,Yes
CUST-3035,Male,0,9,100.73,906.57,No
CUST-3036,Male,0,2,58.39,116.78,No
CUST-3037,Female,1,56,67.18,3762.0800000000004,Yes
CUST-3038,Male,0,30,106.89,3206.7,No
CUST-3039,Male,0,22,61.48,1352.56,Yes
CUST-3040,Male,0,13,73.47,955.11,Yes
CUST-3041,Female,0,71,22.02,1563.42,No
CUST-3042,Male,1,16,35.86,573.76,No
CUST-3043,Male,1,45,84.17,3787.65,No
CUST-3044,Female,0,65,91.7,5960.5,Yes
CUST-3045,Male,0,11,78.26,860.86,No
CUST-3046,Female,0,70,34.33,2403.1,No
CUST-3047,Female,0,20,64.54,1290.8000000000002,Yes
CUST-3048,Male,0,63,55.51,3497.1299999999997,No
CUST-3049,Female,0,12,69.57,834.8399999999999,No
CUST-3050,Female,0,62,107.03,6635.86,Yes
CUST-3051,Male,0,42,97.59,4098.78,No
CUST-3052,Female,1,69,28.4,1959.6,No
CUST-3053,Female,0,58,109.03,6323.74,No
CUST-3054,Male,1,5,67.18,335.90000000000003,No
CUST-3055,Male,0,27,94.39,2548.53,No
CUST-3056,Male,0,28,34.0,952.0,Yes
CUST-3057,Female,0,26,87.07,2263.8199999999997,Yes
CUST-3058,Male,0,49,43.63,2137.8700000000003,No
CUST-3059,Female,0,21,63.84,1340.64,No
CUST-3060,Female,0,1,21.69,21.69,No
CUST-3061,Female,1,58,35.16,2039.2799999999997,No
CUST-3062,Female,0,55,29.21,1606.55,No
CUST-3063,Female,0,26,43.97,1143.22,No
CUST-3064,Female,1,25,30.0,750.0,No
CUST-3065,Female,0,33,89.19,2943.27,No
CUST-3066,Male,0,69,22.9,1580.1,No
CUST-3067,Male,0,6,81.77,490.62,No
CUST-3068,Female,1,23,34.07,783.61,No
CUST-3069,Female,1,30,114.52,3435.6,No
CUST-3070,Male,1,54,113.31,6118.74,No
CUST-3071,Female,0,11,42.55,468.04999999999995,Yes
CUST-3072,Male,1,31,81.44,2524.64,No
CUST-3073,Male,0,6,22.8,136.8,No
CUST-3074,Male,0,11,113.18,1244.98,No
CUST-3075,Female,0,12,72.3,867.5999999999999,No
CUST-3076,Female,0,66,24.32,1605.1200000000001,Yes
CUST-3077,Male,1,53,54.25,2875.25,No
CUST-3078,Male,1,36,27.68,996.48,No
CUST-3079,Male,0,17,59.29,1007.93,No
CUST-3080,Male,0,28,86.99,2435.72,No
CUST-3081,Male,0,22,66.99,1473.78,No
CUST-3082,Female,1,7,58.37,408.59,Yes
CUST-3083,Male,0,15,31.92,478.8,No
CUST-3084,Female,0,11,44.49,489.39000000000004,Yes
CUST-3085,Male,0,24,30.01,720.24,No
CUST-3086,Female,0,67,100.75,6750.25,Yes
CUST-3087,Female,0,30,33.52,1005.6000000000001,Yes
CUST-3088,Female,1,70,79.54,5567.8,No
CUST-3089,Female,0,66,54.27,3581.82,No
CUST-3090,Female,0,61,42.6,2598.6,No
CUST-3091,Female,0,41,83.95,3441.9500000000003,No
CUST-3092,Male,0,51,65.7,3350.7000000000003,No
CUST-3093,Female,1,44,60.01,2640.44,No
CUST-3094,Male,0,13,79.29,1030.77,No
CUST-3095,Female,0,12,69.13,829.56,No
CUST-3096,Female,0,9,50.35,453.15000000000003,No
CUST-3097,Male,0,48,75.91,3643.68,No
CUST-3098,Female,0,49,86.95,4260.55,No
CUST-3099,Male,0,53,22.67,1201.51,Yes
CUST-3100,Male,0,56,66.59,3729.04,No
CUST-3101,Male,0,40,25.77,1030.8,Yes
CUST-3102,Male,0,24,38.64,927.36,No
CUST-3103,Female,0,33,76.05,2509.65,No
CUST-3104,Female,0,23,106.62,2452.26,No
CUST-3105,Male,0,54,108.28,5847.12,Yes
CUST-3106,Female,1,53,26.99,1430.47,No
CUST-3107,Female,1,49,61.91,3033.5899999999997,No
CUST-3108,Male,0,49,78.3,3836.7,No
CUST-3109,Female,0,60,34.71,2082.6,No
CUST-3110,Male,0,65,96.54,6275.1,No
CUST-3111,Male,0,32,94.42,3021.44,No
CUST-3112,Female,1,21,110.33,2316.93,No
CUST-3113,Female,0,18,20.85,375.3,No
CUST-3114,Female,0,60,41.67,2500.2000000000003,No
CUST-3115,Male,1,13,102.72,1335.36,No
CUST-3116,Male,1,24,87.06,2089.44,No
CUST-3117,Female,0,30,109.44,3283.2,No
CUST-3118,Female,0,2,25.72,51.44,Yes
CUST-3119,Female,0,25,79.7,1992.5,No
CUST-3120,Female,0,50,76.9,3845.0000000000005,No
CUST-3121,Male,1,14,23.57,329.98,No
CUST-3122,Female,1,6,71.35,428.09999999999997,No
CUST-3123,Male,0,30,80.95,2428.5,No
CUST-3124,Male,0,30,39.13,1173.9,No
CUST-3125,Female,1,38,47.33,1798.54,Yes
CUST-3126,Female,0,58,84.03,4873.74,No
CUST-3127,Female,0,41,66.83,2740.0299999999997,Yes
CUST-3128,Male,0,57,105.8,6030.599999999999,No
CUST-3129,Female,0,36,54.24,1952.64,No
CUST-3130,Female,0,64,46.67,2986.88,No
CUST-3131,Male,0,16,118.49,1895.84,Yes
CUST-3132,Female,0,14,111.11,1555.54,No
CUST-3133,Male,0,31,22.9,709.9,No
CUST-3134,Female,0,66,97.07,6406.62,Yes
CUST-3135,Male,0,68,31.03,2110.04,Yes
CUST-3136,Female,0,65,22.75,1478.75,Yes
CUST-3137,Female,1,55,47.37,2605.35,Yes
CUST-3138,Male,0,40,46.93,1877.2,No
CUST-3139,Male,0,25,101.93,2548.25,No
CUST-3140,Female,0,25,91.07,2276.75,No
CUST-3141,Male,1,3,118.16,354.48,Yes
CUST-3142,Male,0,69,91.15,6289.35,No
CUST-3143,Male,0,26,61.83,1607.58,No
CUST-3144,Male,0,40,89.89,3595.6,No
CUST-3145,Female,0,38,119.95,4558.1,No
CUST-3146,Female,0,38,91.01,3458.38,No
CUST-3147,Male,0,68,96.17,6539.56,Yes
CUST-3148,Male,0,7,113.84,796.88,No
CUST-3149,Male,0,30,31.37,941.1,No
CUST-3150,Male,0,19,90.48,1719.1200000000001,Yes
CUST-3151,Female,0,35,105.08,3677.7999999999997,Yes
CUST-3152,Female,0,33,115.44,3809.52,Yes
CUST-3153,Male,0,33,41.1,1356.3,No
CUST-3154,Male,0,38,70.39,2674.82,Yes
CUST-3155,Male,0,10,88.06,880.6,Yes
CUST-3156,Female,0,57,44.75,2550.75,No
CUST-3157,Male,1,28,80.05,2241.4,No
CUST-3158,Female,1,38,45.76,1738.8799999999999,Yes
CUST-3159,Male,0,16,53.35,853.6,No
CUST-3160,Female,0,21,64.15,1347.15,No
CUST-3161,Male,0,6,72.92,437.52,No
CUST-3162,Female,1,41,64.94,2662.54,No
CUST-3163,Male,0,15,69.32,1039.8,No
CUST-3164,Male,0,3,49.86,149.57999999999998,No
CUST-3165,Male,0,43,35.9,1543.7,No
CUST-3166,Female,0,47,24.73,1162.31,No
CUST-3167,Male,1,14,39.6,554.4,No
CUST-3168,Female,0,66,78.19,5160.54,No
CUST-3169,Female,0,29,98.61,2859.69,No
CUST-3170,Male,1,4,36.92,147.68,No
CUST-3171,Male,0,26,30.86,802.36,Yes
CUST-3172,Male,0,12,94.93,1139.16,Yes
CUST-3173,Female,0,2,50.52,101.04,Yes
CUST-3174,Male,1,17,115.15,1957.5500000000002,No
CUST-3175,Female,0,35,91.43,3200.05,Yes
CUST-3176,Female,0,10,52.68,526.8,No
CUST-3177,Male,0,43,48.95,2104.85,Yes
CUST-3178,Male,0,21,72.37,1519.77,No
CUST-3179,Male,0,15,27.91,418.65,Yes
CUST-3180,Male,0,35,31.77,1111.95,No
CUST-3181,Male,0,60,37.59,2255.4,No
CUST-3182,Male,1,44,97.47,4288.68,No
CUST-3183,Female,0,5,71.39,356.95,No
CUST-3184,Female,0,18,21.06,379.08,No
CUST-3185,Female,0,21,87.35,1834.35,Yes
CUST-3186,Male,0,51,62.37,3180.87,Yes
CUST-3187,Female,1,41,71.09,2914.69,Yes
CUST-3188,Female,0,24,41.41,993.8399999999999,No
CUST-3189,Female,0,24,75.18,1804.3200000000002,Yes
CUST-3190,Female,0,38,117.92,4480.96,Yes
CUST-3191,Female,0,44,27.34,1202.96,No
CUST-3192,Male,0,57,48.39,2758.23,No
CUST-3193,Male,0,59,44.3,2613.7,No
CUST-3194,Female,0,34,44.85,1524.9,No
CUST-3195,Female,0,23,57.87,1331.01,No
CUST-3196,Female,0,43,101.81,4377.83,No
CUST-3197,Male,0,40,111.29,4451.6,Yes
CUST-3198,Male,1,47,40.22,1890.34,No
CUST-3199,Female,0,41,74.29,3045.8900000000003,No
CUST-3200,Male,0,47,83.69,3933.43,Yes
CUST-3201,Male,0,20,72.18,1443.6000000000001,No
CUST-3202,Female,0,65,63.41,4121.65,No
CUST-3203,Male,0,68,39.2,2665.6000000000004,Yes
CUST-3204,Male,1,24,68.82,1651.6799999999998,No
CUST-3205,Female,0,36,60.12,2164.3199999999997,No
CUST-3206,Male,1,45,99.56,4480.2,No
CUST-3207,Male,0,2,96.36,192.72,No
CUST-3208,Female,0,28,33.4,935.1999999999999,No
CUST-3209,Male,1,26,28.85,750.1,Yes
CUST-3210,Male,0,23,110.82,2548.8599999999997,Yes
CUST-3211,Female,1,36,73.55,2647.7999999999997,Yes
CUST-3212,Female,0,6,105.78,634.6800000000001,Yes
CUST-3213,Female,1,35,25.82,903.7,No
CUST-3214,Male,0,38,72.65,2760.7000000000003,No
CUST-3215,Female,0,35,73.94,2587.9,No
CUST-3216,Male,0,53,106.07,5621.71,No
CUST-3217,Female,0,38,29.76,1130.88,No
CUST-3218,Male,0,59,44.04,2598.36,No
CUST-3219,Female,0,43,60.65,2607.95,No
CUST-3220,Female,0,4,106.58,426.32,Yes
CUST-3221,Female,0,5,113.89,569.45,No
CUST-3222,Female,0,68,119.27,8110.36,No
CUST-3223,Male,0,45,115.92,5216.4,No
CUST-3224,Female,0,25,20.59,514.75,No
CUST-3225,Female,0,11,24.77,272.46999999999997,No
CUST-3226,Male,0,29,34.76,1008.04,Yes
CUST-3227,Female,0,34,54.89,1866.26,Yes
CUST-3228,Male,0,14,102.99,1441.86,No
CUST-3229,Female,1,24,109.27,2622.48,No
CUST-3230,Female,1,59,38.68,2282.12,No
CUST-3231,Female,0,39,81.97,3196.83,No
CUST-3232,Male,0,26,111.74,2905.24,No
CUST-3233,Female,0,43,66.37,2853.9100000000003,No
CUST-3234,Female,0,36,30.35,1092.6000000000001,No
CUST-3235,Female,0,39,65.78,2565.42,Yes
CUST-3236,Male,0,61,57.58,3512.38,Yes
CUST-3237,Male,0,16,77.77,1244.32,No
CUST-3238,Female,0,59,63.87,3768.33,No
CUST-3239,Male,0,6,21.73,130.38,No
CUST-3240,Female,1,56,119.4,6686.400000000001,No
CUST-3241,Female,0,8,74.35,594.8,No
CUST-3242,Female,1,27,67.36,1818.72,No
CUST-3243,Female,1,71,115.46,8197.66,No
CUST-3244,Female,0,27,35.59,960.9300000000001,No
CUST-3245,Female,0,46,38.92,1790.3200000000002,Yes
CUST-3246,Female,0,41,100.8,4132.8,No
CUST-3247,Male,1,25,46.08,1152.0,Yes
CUST-3248,Male,1,18,99.92,1798.56,No
CUST-3249,Male,0,12,47.15,565.8,No
CUST-3250,Male,0,51,23.32,1189.32,No
CUST-3251,Male,0,39,71.7,2796.3,No
CUST-3252,Male,0,10,39.67,396.70000000000005,No
CUST-3253,Male,0,54,95.78,5172.12,No
CUST-3254,Female,1,29,84.12,2439.48,No
CUST-3255,Female,0,41,112.36,4606.76,No
CUST-3256,Female,0,9,98.3,884.6999999999999,Yes
CUST-3257,Female,0,63,38.08,2399.04,No
CUST-3258,Male,0,37,100.02,3700.74,No
CUST-3259,Male,0,14,84.17,1178.38,No
CUST-3260,Female,0,39,86.9,3389.1000000000004,No
CUST-3261,Female,1,40,103.23,4129.2,No
CUST-3262,Male,1,54,77.38,4178.5199999999995,No
CUST-3263,Female,0,3,66.6,199.79999999999998,No
CUST-3264,Female,1,55,83.66,4601.3,Yes
CUST-3265,Female,0,33,49.8,1643.3999999999999,Yes
CUST-3266,Female,0,71,38.26,2716.46,No
CUST-3267,Male,0,19,81.66,1551.54,No
CUST-3268,Female,0,34,43.38,1474.92,No
CUST-3269,Female,1,50,27.99,1399.5,No
CUST-3270,Male,0,47,20.06,942.8199999999999,No
CUST-3271,Male,0,46,80.83,3718.18,No
CUST-3272,Female,0,56,56.21,3147.76,No
CUST-3273,Male,0,57,95.23,5428.110000000001,No
CUST-3274,Female,0,51,57.52,2933.52,No
CUST-3275,Female,0,54,68.6,3704.3999999999996,No
CUST-3276,Male,0,28,60.71,1699.88,Yes
CUST-3277,Female,0,19,85.06,1616.14,No
CUST-3278,Female,1,27,55.61,1501.47,No
CUST-3279,Female,0,48,116.38,5586.24,Yes
CUST-3280,Female,0,19,113.61,2158.59,Yes
CUST-3281,Male,0,51,104.8,5344.8,No
CUST-3282,Male,0,7,112.03,784.21,No
CUST-3283,Female,0,29,64.91,1882.3899999999999,Yes
CUST-3284,Male,0,43,73.64,3166.52,Yes
CUST-3285,Female,1,69,94.21,6500.49,No
CUST-3286,Female,0,58,89.61,5197.38,No
CUST-3287,Female,1,8,109.07,872.56,Yes
CUST-3288,Female,1,42,91.63,3848.46,No
CUST-3289,Female,0,42,119.79,5031.18,No
CUST-3290,Male,0,13,54.85,713.0500000000001,No
CUST-3291,Female,0,26,103.3,2685.7999999999997,No
CUST-3292,Male,1,18,89.76,1615.68,No
CUST-3293,Male,1,42,89.14,3743.88,No
CUST-3294,Female,0,51,52.58,2681.58,No
CUST-3295,Female,0,16,98.56,1576.96,Yes
CUST-3296,Female,0,3,110.04,330.12,No
CUST-3297,Female,1,45,41.85,1883.25,No
CUST-3298,Female,1,22,82.55,1816.1,No
CUST-3299,Male,0,23,59.21,1361.83,Yes
CUST-3300,Female,0,59,118.95,7018.05,No
CUST-3301,Female,0,62,67.88,4208.5599999999995,No
CUST-3302,Male,0,68,42.83,2912.44,No
CUST-3303,Male,1,54,58.19,3142.2599999999998,Yes
CUST-3304,Female,0,57,85.38,4866.66,No
CUST-3305,Male,0,23,27.61,635.03,No
CUST-3306,Female,0,60,80.36,4821.6,No
CUST-3307,Male,1,55,113.12,6221.6,Yes
CUST-3308,Male,0,63,105.04,6617.52,No
CUST-3309,Female,0,56,26.77,1499.12,No
CUST-3310,Male,0,55,119.34,6563.7,No
CUST-3311,Male,1,25,89.87,2246.75,Yes
CUST-3312,Male,1,26,36.23,941.9799999999999,No
CUST-3313,Male,0,49,21.24,1040.76,No
CUST-3314,Male,0,63,37.13,2339.19,No
CUST-3315,Male,0,45,103.82,4671.9,Yes
CUST-3316,Female,0,39,22.16,864.24,No
CUST-3317,Female,0,65,43.31,2815.15,No
CUST-3318,Male,1,69,95.73,6605.37,Yes
CUST-3319,Female,0,56,78.61,4402.16,No
CUST-3320,Female,1,9,98.27,884.43,No
CUST-3321,Female,0,70,94.62,6623.400000000001,No
CUST-3322,Male,0,28,25.06,701.68,No
CUST-3323,Female,0,45,109.25,4916.25,No
CUST-3324,Male,0,26,42.7,1110.2,Yes
CUST-3325,Female,0,28,75.34,2109.52,No
CUST-3326,Male,0,40,84.43,3377.2000000000003,Yes
CUST-3327,Male,0,15,36.86,552.9,No
CUST-3328,Female,0,6,117.62,705.72,No
CUST-3329,Female,0,27,68.82,1858.1399999999999,No
CUST-3330,Male,1,38,25.76,978.8800000000001,Yes
CUST-3331,Female,0,68,113.73,7733.64,No
CUST-3332,Female,1,64,78.63,5032.32,No
CUST-3333,Female,0,30,89.92,2697.6,No
CUST-3334,Male,0,3,72.52,217.56,No
CUST-3335,Male,0,62,103.47,6415.14,No
CUST-3336,Female,1,12,23.31,279.71999999999997,No
CUST-3337,Female,0,30,46.84,1405.2,Yes
CUST-3338,Female,0,38,66.96,2544.4799999999996,No
CUST-3339,Male,0,60,27.66,1659.6,No
CUST-3340,Male,0,38,90.59,3442.42,No
CUST-3341,Female,0,15,59.37,890.55,No
CUST-3342,Female,0,18,47.27,850.86,No
CUST-3343,Female,0,52,20.34,1057.68,Yes
CUST-3344,Female,1,29,91.98,2667.42,No
CUST-3345,Female,0,60,103.38,6202.799999999999,No
CUST-3346,Female,0,21,59.5,1249.5,No
CUST-3347,Male,0,17,76.42,1299.14,Yes
CUST-3348,Female,0,18,42.77,769.86,No
CUST-3349,Male,0,57,82.22,4686.54,No
CUST-3350,Female,0,37,21.21,784.77,No
CUST-3351,Female,1,60,68.86,4131.6,No
CUST-3352,Male,1,38,84.42,3207.96,No
CUST-3353,Male,1,12,111.82,1341.84,No
CUST-3354,Male,0,1,58.13,58.13,No
CUST-3355,Male,0,58,96.52,5598.16,No
CUST-3356,Female,0,3,79.77,239.31,No
CUST-3357,Male,0,63,112.7,7100.1,No
CUST-3358,Female,0,21,59.84,1256.64,No
CUST-3359,Male,0,23,51.91,1193.9299999999998,Yes
CUST-3360,Female,0,9,108.71,978.39,No
CUST-3361,Female,0,55,24.92,1370.6000000000001,No
CUST-3362,Female,0,19,33.64,639.16,No
CUST-3363,Female,0,62,28.24,1750.8799999999999,No
CUST-3364,Female,0,39,104.31,4068.09,Yes
CUST-3365,Female,0,27,21.06,568.62,No
CUST-3366,Male,0,46,106.17,4883.82,No
CUST-3367,Female,0,34,65.13,2214.42,No
CUST-3368,Male,1,33,20.4,673.1999999999999,Yes
CUST-3369,Male,0,50,60.16,3008.0,No
CUST-3370,Female,0,20,38.68,773.6,Yes
CUST-3371,Male,0,40,82.44,3297.6,No
CUST-3372,Female,0,58,87.94,5100.5199999999995,No
CUST-3373,Male,1,31,68.75,2131.25,No
CUST-3374,Female,0,38,24.05,913.9,No
CUST-3375,Male,0,45,85.61,3852.45,No
CUST-3376,Female,1,41,104.2,4272.2,No
CUST-3377,Female,0,9,92.03,828.27,No
CUST-3378,Female,0,9,103.0,927.0,No
CUST-3379,Female,0,63,40.05,2523.1499999999996,No
CUST-3380,Male,0,22,108.89,2395.58,No
CUST-3381,Female,0,16,52.22,835.52,No
CUST-3382,Male,0,32,21.34,682.88,No
CUST-3383,Male,1,66,104.34,6886.4400000000005,No
CUST-3384,Male,0,14,114.18,1598.52,No
CUST-3385,Female,0,38,85.56,3251.28,Yes
CUST-3386,Male,0,8,43.14,345.12,No
CUST-3387,Male,1,21,45.17,948.57,No
CUST-3388,Male,1,56,66.66,3732.96,No
CUST-3389,Female,0,46,109.78,5049.88,Yes
CUST-3390,Female,0,43,34.96,1503.28,No
CUST-3391,Male,0,46,102.6,4719.599999999999,Yes
CUST-3392,Female,0,48,49.13,2358.2400000000002,No
CUST-3393,Female,0,70,100.86,7060.2,No
CUST-3394,Male,0,31,112.03,3472.93,Yes
CUST-3395,Male,0,33,62.75,2070.75,No
CUST-3396,Female,1,44,56.51,2486.44,Yes
CUST-3397,Male,0,71,100.22,7115.62,No
CUST-3398,Female,1,8,72.95,583.6,No
CUST-3399,Female,0,2,88.44,176.88,No
CUST-3400,Female,0,17,82.28,1398.76,No
CUST-3401,Female,0,52,35.29,1835.08,No
CUST-3402,Female,0,45,104.48,4701.6,No
CUST-3403,Female,0,37,39.58,1464.46,No
CUST-3404,Male,0,42,113.23,4755.66,No
CUST-3405,Male,0,44,45.06,1982.64,No
CUST-3406,Female,0,38,93.39,3548.82,No
CUST-3407,Female,0,6,48.47,290.82,No
CUST-3408,Female,0,68,51.78,3521.04,No
CUST-3409,Male,0,51,51.0,2601.0,No
CUST-3410,Female,0,35,94.79,3317.65,Yes
CUST-3411,Male,1,58,75.68,4389.4400000000005,No
CUST-3412,Female,0,57,108.3,6173.099999999999,No
CUST-3413,Female,0,6,50.74,304.44,No
CUST-3414,Male,0,13,89.2,1159.6000000000001,No
CUST-3415,Male,0,59,95.29,5622.110000000001,Yes
CUST-3416,Female,1,30,35.15,1054.5,No
CUST-3417,Female,0,2,60.06,120.12,No
CUST-3418,Female,0,58,68.28,3960.2400000000002,No
CUST-3419,Male,0,36,55.57,2000.52,No
CUST-3420,Male,0,45,52.21,2349.45,No
CUST-3421,Male,1,9,88.64,797.76,No
CUST-3422,Male,0,65,41.59,2703.3500000000004,No
CUST-3423,Male,0,50,90.94,4547.0,No
CUST-3424,Male,0,32,113.5,3632.0,No
CUST-3425,Female,0,43,76.52,3290.3599999999997,No
CUST-3426,Female,0,54,81.14,4381.56,No
CUST-3427,Male,0,47,26.89,1263.83,Yes
CUST-3428,Female,0,14,106.45,1490.3,Yes
CUST-3429,Female,1,48,48.54,2329.92,Yes
CUST-3430,Male,0,55,81.51,4483.05,No
CUST-3431,Female,0,29,117.91,3419.39,No
CUST-3432,Male,0,47,79.55,3738.85,No
CUST-3433,Male,1,63,92.47,5825.61,No
CUST-3434,Female,0,19,64.53,1226.07,No
CUST-3435,Male,0,9,26.04,234.35999999999999,No
CUST-3436,Male,0,37,99.76,3691.1200000000003,No
CUST-3437,Male,0,52,23.5,1222.0,No
CUST-3438,Male,0,57,90.07,5133.99,Yes
CUST-3439,Male,0,28,22.29,624.12,Yes
CUST-3440,Male,0,36,106.23,3824.28,Yes
CUST-3441,Male,0,64,35.76,2288.64,Yes
CUST-3442,Male,0,18,71.43,1285.7400000000002,No
CUST-3443,Female,1,35,79.72,2790.2,No
CUST-3444,Female,1,68,65.75,4471.0,Yes
CUST-3445,Female,0,39,54.08,2109.12,No
CUST-3446,Male,0,8,66.78,534.24,Yes
CUST-3447,Male,0,15,51.14,767.1,Yes
CUST-3448,Female,0,7,63.81,446.67,No
CUST-3449,Female,1,17,55.89,950.13,No
CUST-3450,Female,0,64,76.62,4903.68,No
CUST-3451,Male,0,12,43.79,525.48,No
CUST-3452,Female,0,56,118.87,6656.72,No
CUST-3453,Female,0,46,70.09,3224.1400000000003,No
CUST-3454,Male,0,47,39.42,1852.74,No
CUST-3455,Female,0,16,67.71,1083.36,No
CUST-3456,Male,0,69,106.64,7358.16,Yes
CUST-3457,Male,0,2,22.18,44.36,No
CUST-3458,Male,0,54,87.96,4749.839999999999,No
CUST-3459,Female,1,27,74.8,2019.6,No
CUST-3460,Female,0,31,36.96,1145.76,No
CUST-3461,Male,1,41,101.75,4171.75,Yes
CUST-3462,Female,0,36,56.89,2048.04,No
CUST-3463,Female,0,47,49.38,2320.86,Yes
CUST-3464,Female,0,43,102.81,4420.83,No
CUST-3465,Female,1,65,83.85,5450.25,Yes
CUST-3466,Male,1,50,109.83,5491.5,Yes
CUST-3467,Female,0,1,82.99,82.99,No
CUST-3468,Male,1,57,94.08,5362.5599999999995,No
CUST-3469,Male,1,16,103.64,1658.24,Yes
CUST-3470,Female,0,28,25.47,713.16,No
CUST-3471,Male,0,22,97.6,2147.2,Yes
CUST-3472,Female,1,41,81.37,3336.17,Yes
CUST-3473,Female,1,19,26.95,512.05,Yes
CUST-3474,Male,0,50,70.86,3543.0,No
CUST-3475,Male,1,59,28.25,1666.75,No
CUST-3476,Male,0,69,93.59,6457.71,No
CUST-3477,Male,0,34,74.65,2538.1000000000004,No
CUST-3478,Female,0,39,115.36,4499.04,Yes
CUST-3479,Female,0,7,38.31,268.17,No
CUST-3480,Female,0,52,80.6,4191.2,No
CUST-3481,Male,0,60,41.16,2469.6,Yes
CUST-3482,Male,1,52,81.41,4233.32,No
CUST-3483,Male,0,24,92.26,2214.2400000000002,No
CUST-3484,Female,0,26,92.23,2397.98,No
CUST-3485,Male,0,10,101.51,1015.1,No
CUST-3486,Female,0,17,105.36,1791.12,No
CUST-3487,Male,1,2,27.73,55.46,No
CUST-3488,Female,0,27,54.33,1466.9099999999999,No
CUST-3489,Female,1,71,88.71,6298.41,Yes
CUST-3490,Male,0,48,69.86,3353.2799999999997,No
CUST-3491,Male,0,9,39.07,351.63,Yes
CUST-3492,Female,0,23,75.27,1731.2099999999998,Yes
CUST-3493,Female,0,71,60.74,4312.54,No
CUST-3494,Male,0,27,59.0,1593.0,No
CUST-3495,Male,0,71,100.98,7169.58,No
CUST-3496,Female,0,43,60.76,2612.68,No
CUST-3497,Male,0,7,22.65,158.54999999999998,Yes
CUST-3498,Female,0,63,25.81,1626.03,No
CUST-3499,Female,0,44,105.62,4647.280000000001,No
CUST-3500,Male,0,39,116.06,4526.34,No
CUST-3501,Male,0,40,88.84,3553.6000000000004,No
CUST-3502,Male,1,7,56.44,395.08,Yes
CUST-3503,Male,0,70,113.86,7970.2,No
CUST-3504,Male,0,25,86.28,2157.0,No
CUST-3505,Female,1,59,104.43,6161.370000000001,No
CUST-3506,Female,0,13,96.59,1255.67,No
CUST-3507,Male,0,62,57.91,3590.4199999999996,Yes
CUST-3508,Male,0,8,67.87,542.96,Yes
CUST-3509,Male,0,45,38.61,1737.45,Yes
CUST-3510,Female,1,18,49.2,885.6,Yes
CUST-3511,Male,1,60,97.81,5868.6,No
CUST-3512,Male,1,60,109.4,6564.0,No
CUST-3513,Female,0,2,92.45,184.9,No
CUST-3514,Female,0,66,66.52,4390.32,No
CUST-3515,Male,0,14,28.65,401.09999999999997,No
CUST-3516,Male,0,48,25.69,1233.1200000000001,No
CUST-3517,Male,0,56,57.43,3216.08,No
CUST-3518,Female,0,12,66.38,796.56,No
CUST-3519,Male,0,55,80.91,4450.05,No
CUST-3520,Male,0,28,20.65,578.1999999999999,No
CUST-3521,Male,1,4,118.97,475.88,No
CUST-3522,Female,1,36,56.39,2030.04,Yes
CUST-3523,Female,0,50,104.81,5240.5,No
CUST-3524,Male,0,3,73.5,220.5,No
CUST-3525,Male,0,1,33.04,33.04,Yes
CUST-3526,Female,1,17,99.76,1695.92,No
CUST-3527,Female,0,71,90.98,6459.58,No
CUST-3528,Female,0,62,72.74,4509.88,No
CUST-3529,Female,0,48,71.46,3430.08,No
CUST-3530,Female,0,62,28.75,1782.5,Yes
CUST-3531,Female,0,69,85.58,5905.0199999999995,No
CUST-3532,Female,0,19,111.12,2111.28,No
CUST-3533,Female,0,34,29.32,996.88,Yes
CUST-3534,Female,0,49,46.35,2271.15,No
CUST-3535,Male,0,47,110.23,5180.81,No
CUST-3536,Male,0,50,48.43,2421.5,Yes
CUST-3537,Male,1,26,85.39,2220.14,No
CUST-3538,Female,0,56,73.48,4114.88,Yes
CUST-3539,Male,1,14,79.63,1114.82,No
CUST-3540,Female,0,25,61.58,1539.5,No
CUST-3541,Female,0,4,50.0,200.0,Yes
CUST-3542,Male,0,32,24.85,795.2,No
CUST-3543,Female,0,65,94.43,6137.950000000001,Yes
CUST-3544,Male,0,61,94.61,5771.21,No
CUST-3545,Male,0,20,87.07,1741.3999999999999,No
CUST-3546,Male,0,10,84.36,843.6,No
CUST-3547,Female,0,34,44.37,1508.58,Yes
CUST-3548,Male,1,61,22.23,1356.03,No
CUST-3549,Female,1,27,100.87,2723.4900000000002,No
CUST-3550,Male,0,40,69.11,2764.4,No
CUST-3551,Male,1,65,50.68,3294.2,No
CUST-3552,Male,0,33,30.19,996.2700000000001,Yes
CUST-3553,Female,0,68,26.27,1786.36,No
CUST-3554,Female,1,71,54.89,3897.19,No
CUST-3555,Female,0,9,100.47,904.23,No
CUST-3556,Male,0,16,111.87,1789.92,No
CUST-3557,Male,0,5,109.68,548.4000000000001,No
